transaction_id,sender_name,receiver_name,amount,merchant_category,transaction_type,device_type,location,transaction_hour,previous_fraud_history,customer_age,payment_method,is_fraud
TXN109476,User_2440,Merchant_302,70.72,Electronics,Purchase,Mobile - Known,Seattle,2,0,49,Debit Card,0
TXN109477,User_1510,Merchant_365,489.42,Grocery,Transfer,Desktop - New,Miami,22,0,58,Credit Card,0
TXN109478,User_1198,Merchant_225,381.14,Electronics,Purchase,ATM,Houston,22,0,39,Cryptocurrency,0
TXN109479,User_2845,Merchant_342,40.76,Online Retail,Deposit,Mobile - Known,Los Angeles,2,1,18,Debit Card,1
TXN109480,User_2792,Merchant_106,129.76,Electronics,Purchase,Mobile - Known,Miami,2,0,41,Credit Card,0
TXN109481,User_2424,Merchant_461,641.98,Restaurant,Withdrawal,Mobile - New,Chicago,22,0,64,Wire Transfer,0
TXN109482,User_2517,Merchant_769,94.77,Grocery,Purchase,Mobile - Known,Dallas,15,0,18,ACH,0
TXN109483,User_3437,Merchant_102,133.14,Travel,Deposit,Desktop - Known,Unknown/Foreign,1,0,42,Cryptocurrency,1
TXN109484,User_529,Merchant_663,63.09,Gambling,Purchase,ATM,Unknown/Foreign,20,0,30,Debit Card,0
TXN109485,User_1866,Merchant_433,8.45,Gas Station,Bill Payment,Desktop - New,Chicago,2,1,29,Credit Card,1
TXN109486,User_1927,Merchant_364,192.12,Gas Station,Deposit,Desktop - Known,Los Angeles,22,1,34,ACH,0
TXN109487,User_2104,Merchant_412,107.73,Grocery,Transfer,Mobile - New,New York,16,0,41,Debit Card,0
TXN109488,User_2503,Merchant_672,157.57,Online Retail,Purchase,Mobile - Known,Houston,23,0,27,Wire Transfer,0
TXN109489,User_119,Merchant_282,154.97,Crypto Exchange,Purchase,Desktop - Known,Los Angeles,14,0,52,Debit Card,0
TXN109490,User_1752,Merchant_231,106.48,Grocery,Purchase,ATM,Miami,4,0,40,Cryptocurrency,0
TXN109491,User_3072,Merchant_730,209.39,Grocery,Withdrawal,Desktop - New,Chicago,0,0,64,Debit Card,0
TXN109492,User_398,Merchant_313,159.78,Restaurant,Purchase,Desktop - New,Miami,9,0,42,Credit Card,0
TXN109493,User_2024,Merchant_390,145.23,Electronics,Deposit,Desktop - New,Seattle,14,0,49,Debit Card,0
TXN109494,User_3084,Merchant_462,135.94,Crypto Exchange,Purchase,Mobile - Known,New York,15,0,33,Wire Transfer,0
TXN109495,User_3323,Merchant_639,57.35,Online Retail,Transfer,Desktop - New,Dallas,14,0,24,Debit Card,0
TXN109496,User_239,Merchant_360,115.23,Online Retail,Withdrawal,Desktop - Known,New York,21,0,36,Wire Transfer,0
TXN109497,User_2810,Merchant_183,126.64,Electronics,Transfer,Mobile - New,Chicago,6,0,39,Credit Card,0
TXN109498,User_3734,Merchant_671,228.49,Gas Station,Withdrawal,Desktop - New,Seattle,3,0,44,Cryptocurrency,0
TXN109499,User_3121,Merchant_751,24.93,Travel,Purchase,Mobile - New,Los Angeles,16,0,22,Credit Card,0
TXN109500,User_2746,Merchant_537,64.84,Grocery,Purchase,Desktop - New,Unknown/Foreign,5,0,26,Wire Transfer,1
TXN109501,User_2348,Merchant_455,175.31,Travel,Purchase,Mobile - Known,Unknown/Foreign,16,0,28,Credit Card,0
TXN109502,User_1066,Merchant_36,337.88,Gas Station,Purchase,Mobile - New,Los Angeles,16,0,20,Cryptocurrency,0
TXN109503,User_1390,Merchant_240,1.84,Online Retail,Purchase,Desktop - Known,New York,11,0,56,Wire Transfer,0
TXN109504,User_2683,Merchant_392,510.54,Grocery,Deposit,Mobile - Known,Houston,22,0,23,Credit Card,0
TXN109505,User_1479,Merchant_210,202.56,Electronics,Deposit,ATM,New York,18,0,62,Debit Card,0
TXN109506,User_1041,Merchant_610,77.96,Restaurant,Transfer,Mobile - Known,Houston,21,0,43,Credit Card,0
TXN109507,User_1255,Merchant_297,598.14,Online Retail,Withdrawal,Desktop - Known,Dallas,8,0,38,Credit Card,0
TXN109508,User_3766,Merchant_61,263.59,Travel,Bill Payment,Mobile - Known,Los Angeles,23,0,55,ACH,0
TXN109509,User_470,Merchant_180,145.91,Grocery,Purchase,Desktop - New,Seattle,10,0,58,Credit Card,0
TXN109510,User_3360,Merchant_99,513.07,Gas Station,Purchase,Desktop - Known,New York,14,0,44,Credit Card,0
TXN109511,User_1621,Merchant_170,42.72,Jewelry,Transfer,Mobile - Known,Los Angeles,17,0,55,ACH,0
TXN109512,User_1734,Merchant_409,694.02,Grocery,Deposit,Mobile - Known,Chicago,18,0,61,Cryptocurrency,0
TXN109513,User_111,Merchant_727,143.55,Grocery,Deposit,Desktop - New,Dallas,19,0,50,Debit Card,0
TXN109514,User_3094,Merchant_224,49.66,Grocery,Deposit,ATM,New York,6,0,50,Debit Card,0
TXN109515,User_616,Merchant_161,185.23,Gambling,Transfer,Mobile - New,New York,23,0,42,Credit Card,0
TXN109516,User_1175,Merchant_14,149.46,Grocery,Transfer,Desktop - New,Unknown/Foreign,5,0,57,Wire Transfer,1
TXN109517,User_130,Merchant_699,535.7,Online Retail,Withdrawal,Mobile - Known,Miami,5,0,47,Wire Transfer,0
TXN109518,User_2319,Merchant_189,254.48,Electronics,Purchase,Mobile - Known,Miami,17,0,18,Debit Card,0
TXN109519,User_2782,Merchant_133,208.12,Grocery,Purchase,Mobile - Known,Unknown/Foreign,12,0,26,Cryptocurrency,0
TXN109520,User_1704,Merchant_78,31.8,Crypto Exchange,Transfer,Mobile - New,Dallas,20,0,18,Cryptocurrency,1
TXN109521,User_3009,Merchant_605,89.87,Restaurant,Withdrawal,Mobile - Known,Los Angeles,0,0,62,Wire Transfer,0
TXN109522,User_3506,Merchant_554,231.7,Electronics,Transfer,Mobile - Known,New York,12,0,45,Credit Card,0
TXN109523,User_2797,Merchant_539,361.07,Gas Station,Purchase,Mobile - Known,Los Angeles,5,0,49,Debit Card,0
TXN109524,User_3858,Merchant_141,497.17,Electronics,Withdrawal,ATM,New York,23,0,38,Debit Card,0
TXN109525,User_1255,Merchant_315,231.54,Restaurant,Purchase,Mobile - Known,Unknown/Foreign,10,0,27,Credit Card,0
TXN109526,User_199,Merchant_162,218.36,Online Retail,Bill Payment,Mobile - Known,Houston,20,0,19,Wire Transfer,0
TXN109527,User_1111,Merchant_132,115.93,Crypto Exchange,Transfer,Mobile - Known,Seattle,16,0,64,Wire Transfer,0
TXN109528,User_1471,Merchant_449,154.56,Crypto Exchange,Purchase,Mobile - Known,Los Angeles,20,0,51,Credit Card,0
TXN109529,User_1266,Merchant_738,3.39,Gas Station,Purchase,Mobile - New,Houston,14,1,49,Credit Card,0
TXN109530,User_2439,Merchant_120,23.6,Gas Station,Purchase,Mobile - New,New York,10,0,59,Credit Card,0
TXN109531,User_477,Merchant_83,5.88,Electronics,Purchase,Desktop - Known,Miami,14,1,48,Debit Card,0
TXN109532,User_1532,Merchant_338,450.07,Travel,Withdrawal,Mobile - Known,Miami,7,0,29,ACH,0
TXN109533,User_1347,Merchant_778,29.98,Gambling,Purchase,Desktop - Known,Chicago,3,0,21,Credit Card,0
TXN109534,User_940,Merchant_415,19.49,Online Retail,Withdrawal,Mobile - Known,New York,22,0,71,Debit Card,0
TXN109535,User_1904,Merchant_543,249.63,Jewelry,Transfer,Mobile - New,Dallas,20,0,69,Credit Card,0
TXN109536,User_3265,Merchant_690,52.04,Electronics,Deposit,Desktop - Known,New York,10,0,40,ACH,0
TXN109537,User_427,Merchant_337,191.84,Gas Station,Bill Payment,Desktop - Known,Chicago,10,0,33,ACH,0
TXN109538,User_738,Merchant_490,61.66,Online Retail,Withdrawal,Desktop - New,New York,7,0,54,Debit Card,0
TXN109539,User_177,Merchant_783,232.63,Electronics,Transfer,Desktop - Known,Los Angeles,6,1,34,Debit Card,0
TXN109540,User_2894,Merchant_32,116.96,Grocery,Purchase,Desktop - Known,Dallas,23,0,28,Debit Card,0
TXN109541,User_952,Merchant_82,103.39,Grocery,Purchase,Mobile - New,Los Angeles,18,0,37,ACH,0
TXN109542,User_313,Merchant_786,21.89,Online Retail,Purchase,Mobile - New,Miami,16,0,34,Debit Card,0
TXN109543,User_2650,Merchant_726,9.67,Gas Station,Purchase,Mobile - New,New York,0,0,31,Wire Transfer,0
TXN109544,User_325,Merchant_254,42.51,Grocery,Transfer,Mobile - Known,Miami,22,0,27,Credit Card,0
TXN109545,User_3783,Merchant_236,512.76,Online Retail,Withdrawal,Mobile - Known,Chicago,20,0,54,Credit Card,0
TXN109546,User_2492,Merchant_274,210.68,Online Retail,Withdrawal,Mobile - Known,Miami,22,0,76,ACH,0
TXN109547,User_2366,Merchant_382,31.88,Grocery,Purchase,Mobile - New,Houston,6,0,59,Credit Card,0
TXN109548,User_2806,Merchant_297,8.24,Grocery,Deposit,Mobile - New,Chicago,6,0,71,Credit Card,0
TXN109549,User_3262,Merchant_744,290.58,Electronics,Purchase,ATM,Los Angeles,10,0,57,Credit Card,0
TXN109550,User_649,Merchant_133,156.16,Grocery,Withdrawal,Desktop - New,Miami,21,0,33,Debit Card,0
TXN109551,User_2619,Merchant_776,1.94,Electronics,Transfer,ATM,Seattle,10,0,23,Cryptocurrency,0
TXN109552,User_3740,Merchant_770,7.75,Electronics,Bill Payment,Mobile - Known,Chicago,7,0,41,Debit Card,0
TXN109553,User_1815,Merchant_567,114.04,Online Retail,Deposit,Mobile - Known,Chicago,7,0,71,Debit Card,0
TXN109554,User_2584,Merchant_73,82.16,Travel,Purchase,Desktop - Known,Unknown/Foreign,17,1,34,Cryptocurrency,1
TXN109555,User_2680,Merchant_626,150.88,Online Retail,Purchase,Mobile - New,Houston,3,1,49,Debit Card,1
TXN109556,User_2722,Merchant_124,9.84,Restaurant,Transfer,Mobile - Known,Seattle,0,0,20,Debit Card,0
TXN109557,User_136,Merchant_514,358.07,Crypto Exchange,Withdrawal,Desktop - Known,Los Angeles,18,1,55,Credit Card,0
TXN109558,User_1051,Merchant_619,476.07,Grocery,Transfer,Mobile - Known,Seattle,9,0,26,Debit Card,0
TXN109559,User_3479,Merchant_196,4.39,Online Retail,Withdrawal,Mobile - Known,New York,7,0,37,Credit Card,0
TXN109560,User_121,Merchant_570,188.11,Gas Station,Purchase,Mobile - Known,Houston,3,0,30,Wire Transfer,0
TXN109561,User_549,Merchant_339,241.13,Grocery,Transfer,Mobile - New,New York,16,0,27,Debit Card,0
TXN109562,User_1968,Merchant_695,147.48,Electronics,Transfer,Mobile - Known,Los Angeles,7,0,77,Cryptocurrency,0
TXN109563,User_1294,Merchant_676,813.22,Grocery,Transfer,Mobile - Known,Miami,8,0,29,Debit Card,0
TXN109564,User_1755,Merchant_734,55.22,Grocery,Transfer,Mobile - Known,Dallas,16,0,69,Wire Transfer,0
TXN109565,User_2788,Merchant_17,260.89,Restaurant,Purchase,Desktop - New,New York,9,0,18,Wire Transfer,0
TXN109566,User_1430,Merchant_296,70.35,Online Retail,Purchase,Mobile - New,Miami,19,0,34,Credit Card,0
TXN109567,User_1753,Merchant_11,90.27,Grocery,Purchase,Desktop - New,Houston,1,0,63,Credit Card,0
TXN109568,User_2298,Merchant_381,171.42,Grocery,Withdrawal,Desktop - New,New York,22,0,59,Debit Card,0
TXN109569,User_3168,Merchant_294,7.88,Gambling,Purchase,ATM,Seattle,6,0,18,Debit Card,0
TXN109570,User_1707,Merchant_100,361.2,Grocery,Withdrawal,ATM,Dallas,18,0,43,Debit Card,0
TXN109571,User_1846,Merchant_594,11.92,Travel,Deposit,Desktop - Known,Chicago,17,0,18,Cryptocurrency,0
TXN109572,User_2391,Merchant_665,66.14,Gambling,Purchase,Mobile - New,Los Angeles,9,0,50,Credit Card,0
TXN109573,User_2349,Merchant_310,198.53,Online Retail,Purchase,Desktop - Known,Los Angeles,22,0,83,Credit Card,0
TXN109574,User_791,Merchant_126,126.8,Online Retail,Transfer,Mobile - New,Seattle,2,0,31,Credit Card,0
TXN109575,User_1331,Merchant_103,77.61,Online Retail,Purchase,Mobile - New,Dallas,15,0,20,Debit Card,0
TXN109576,User_693,Merchant_292,125.89,Travel,Withdrawal,Desktop - Known,Dallas,11,0,48,ACH,0
TXN109577,User_1813,Merchant_390,12.42,Electronics,Bill Payment,Mobile - Known,Houston,13,0,42,Cryptocurrency,0
TXN109578,User_2296,Merchant_317,12.76,Grocery,Purchase,Mobile - New,Unknown/Foreign,9,0,31,Debit Card,1
TXN109579,User_1929,Merchant_48,326.31,Gambling,Purchase,Desktop - Known,Chicago,5,0,42,Cryptocurrency,0
TXN109580,User_2393,Merchant_50,115.0,Grocery,Withdrawal,Desktop - New,New York,3,0,69,Debit Card,0
TXN109581,User_1409,Merchant_7,332.65,Grocery,Withdrawal,Desktop - New,Miami,1,1,38,Credit Card,1
TXN109582,User_1464,Merchant_44,174.67,Travel,Purchase,Mobile - New,Dallas,11,0,41,Debit Card,0
TXN109583,User_1806,Merchant_654,142.95,Online Retail,Purchase,ATM,Chicago,19,0,49,Cryptocurrency,0
TXN109584,User_2267,Merchant_534,15.7,Online Retail,Bill Payment,Mobile - Known,Dallas,19,0,34,ACH,0
TXN109585,User_3093,Merchant_180,77.59,Grocery,Purchase,ATM,Los Angeles,23,0,50,ACH,0
TXN109586,User_1233,Merchant_112,352.29,Online Retail,Transfer,Desktop - New,Unknown/Foreign,13,0,69,Debit Card,0
TXN109587,User_784,Merchant_555,485.17,Travel,Bill Payment,Mobile - New,Los Angeles,0,0,54,Wire Transfer,0
TXN109588,User_3297,Merchant_658,196.21,Grocery,Transfer,Desktop - Known,New York,22,0,33,Debit Card,0
TXN109589,User_3712,Merchant_506,47.28,Online Retail,Purchase,Desktop - Known,Houston,3,0,59,Debit Card,0
TXN109590,User_3052,Merchant_291,200.28,Crypto Exchange,Purchase,Mobile - Known,New York,10,0,60,Credit Card,0
TXN109591,User_1231,Merchant_184,307.99,Electronics,Transfer,Desktop - Known,Unknown/Foreign,7,0,21,Debit Card,0
TXN109592,User_2176,Merchant_676,4.43,Crypto Exchange,Purchase,Mobile - New,Houston,2,0,38,Credit Card,1
TXN109593,User_214,Merchant_398,332.39,Grocery,Bill Payment,Mobile - Known,Chicago,23,0,49,Credit Card,0
TXN109594,User_3436,Merchant_41,51.64,Gambling,Deposit,Desktop - New,Miami,4,0,29,Debit Card,0
TXN109595,User_3712,Merchant_396,50.8,Gas Station,Withdrawal,Mobile - Known,Seattle,23,0,27,Debit Card,0
TXN109596,User_1882,Merchant_301,159.26,Restaurant,Deposit,Mobile - Known,Dallas,23,0,39,ACH,0
TXN109597,User_329,Merchant_721,28.96,Restaurant,Transfer,Mobile - New,Miami,4,0,26,Debit Card,0
TXN109598,User_3319,Merchant_482,46.09,Online Retail,Withdrawal,ATM,Chicago,8,0,20,Wire Transfer,0
TXN109599,User_434,Merchant_482,236.6,Gas Station,Deposit,ATM,Dallas,11,0,40,ACH,0
TXN109600,User_739,Merchant_329,28.16,Restaurant,Deposit,Mobile - Known,Houston,11,0,71,Credit Card,0
TXN109601,User_1801,Merchant_632,322.39,Travel,Bill Payment,Desktop - New,New York,0,0,31,Credit Card,0
TXN109602,User_2733,Merchant_462,11.17,Electronics,Deposit,Desktop - New,Los Angeles,14,0,33,Credit Card,0
TXN109603,User_242,Merchant_324,26.69,Grocery,Deposit,Mobile - Known,Houston,7,0,39,ACH,0
TXN109604,User_1480,Merchant_465,50.61,Crypto Exchange,Purchase,Desktop - Known,Chicago,6,0,30,Credit Card,0
TXN109605,User_3443,Merchant_500,213.48,Grocery,Purchase,Desktop - New,Seattle,21,0,57,Credit Card,0
TXN109606,User_3646,Merchant_349,197.01,Online Retail,Transfer,Desktop - New,Miami,9,0,55,Debit Card,0
TXN109607,User_2605,Merchant_358,9.91,Electronics,Deposit,Desktop - New,New York,4,0,23,Credit Card,0
TXN109608,User_1387,Merchant_476,371.49,Restaurant,Withdrawal,Mobile - New,Unknown/Foreign,21,0,31,Debit Card,0
TXN109609,User_2880,Merchant_583,69.39,Grocery,Bill Payment,Mobile - Known,Houston,23,0,66,ACH,0
TXN109610,User_3645,Merchant_780,23.25,Restaurant,Purchase,Mobile - Known,Unknown/Foreign,0,0,36,Debit Card,0
TXN109611,User_2902,Merchant_422,17.89,Travel,Deposit,Mobile - Known,Miami,21,0,60,ACH,0
TXN109612,User_831,Merchant_610,111.8,Travel,Withdrawal,Desktop - Known,Chicago,22,0,28,Debit Card,0
TXN109613,User_48,Merchant_668,23.68,Gambling,Withdrawal,ATM,Unknown/Foreign,11,0,43,ACH,0
TXN109614,User_2821,Merchant_174,199.64,Grocery,Transfer,Mobile - Known,Los Angeles,3,0,23,Debit Card,0
TXN109615,User_2748,Merchant_70,346.69,Restaurant,Purchase,Mobile - Known,Seattle,9,0,38,Debit Card,0
TXN109616,User_2184,Merchant_204,223.54,Online Retail,Deposit,Mobile - New,Seattle,2,0,30,Credit Card,0
TXN109617,User_1013,Merchant_589,106.53,Electronics,Bill Payment,Mobile - New,Los Angeles,1,0,51,Cryptocurrency,0
TXN109618,User_439,Merchant_42,40.13,Grocery,Deposit,ATM,Chicago,19,0,51,ACH,0
TXN109619,User_2076,Merchant_269,120.32,Grocery,Withdrawal,Mobile - Known,Los Angeles,19,0,51,ACH,0
TXN109620,User_2606,Merchant_124,254.32,Restaurant,Transfer,Desktop - Known,Unknown/Foreign,12,0,73,Wire Transfer,0
TXN109621,User_3507,Merchant_284,16.72,Online Retail,Transfer,Mobile - Known,Chicago,18,0,22,Credit Card,0
TXN109622,User_1400,Merchant_733,87.69,Online Retail,Purchase,Desktop - Known,Unknown/Foreign,15,0,41,Credit Card,0
TXN109623,User_2925,Merchant_161,167.29,Gas Station,Deposit,Mobile - Known,Dallas,8,0,37,ACH,0
TXN109624,User_1913,Merchant_750,174.68,Online Retail,Purchase,Mobile - Known,Unknown/Foreign,23,0,44,Credit Card,0
TXN109625,User_3984,Merchant_536,717.57,Gas Station,Purchase,Mobile - Known,Houston,9,0,30,Debit Card,0
TXN109626,User_2322,Merchant_83,140.22,Electronics,Purchase,Desktop - Known,Dallas,7,0,39,ACH,0
TXN109627,User_3089,Merchant_371,20.22,Grocery,Purchase,Mobile - New,Chicago,11,0,76,Credit Card,0
TXN109628,User_929,Merchant_685,124.84,Travel,Purchase,ATM,Miami,12,0,40,Debit Card,0
TXN109629,User_3552,Merchant_565,150.01,Electronics,Purchase,Mobile - Known,Dallas,3,0,48,Wire Transfer,0
TXN109630,User_1589,Merchant_781,114.53,Crypto Exchange,Purchase,Mobile - Known,Miami,0,0,52,Credit Card,0
TXN109631,User_1436,Merchant_613,131.61,Travel,Purchase,Desktop - New,Seattle,20,0,67,Credit Card,0
TXN109632,User_3186,Merchant_459,54.79,Travel,Purchase,Desktop - Known,Los Angeles,7,0,64,Debit Card,0
TXN109633,User_223,Merchant_623,145.82,Online Retail,Transfer,Mobile - Known,Los Angeles,4,0,56,Debit Card,0
TXN109634,User_2121,Merchant_108,103.65,Electronics,Bill Payment,Mobile - Known,Chicago,1,0,38,Cryptocurrency,1
TXN109635,User_2197,Merchant_799,93.16,Gas Station,Purchase,Mobile - New,New York,20,0,69,Debit Card,0
TXN109636,User_2618,Merchant_352,318.26,Travel,Deposit,Mobile - New,Miami,23,0,43,Debit Card,0
TXN109637,User_746,Merchant_686,203.02,Jewelry,Transfer,Mobile - New,Houston,21,0,46,ACH,0
TXN109638,User_3065,Merchant_328,43.33,Grocery,Purchase,Desktop - Known,Chicago,10,0,58,Credit Card,0
TXN109639,User_2065,Merchant_160,65.44,Restaurant,Purchase,Desktop - New,New York,17,0,39,Wire Transfer,0
TXN109640,User_3422,Merchant_610,149.37,Gas Station,Deposit,Desktop - Known,Dallas,11,0,53,ACH,0
TXN109641,User_1152,Merchant_470,15.1,Grocery,Purchase,Desktop - Known,New York,5,0,30,Debit Card,0
TXN109642,User_1406,Merchant_75,80.59,Restaurant,Purchase,Desktop - Known,Unknown/Foreign,6,0,41,Cryptocurrency,0
TXN109643,User_707,Merchant_282,156.6,Online Retail,Withdrawal,Mobile - Known,Los Angeles,17,0,46,Credit Card,0
TXN109644,User_2548,Merchant_485,264.55,Restaurant,Bill Payment,Desktop - Known,New York,18,0,76,Debit Card,0
TXN109645,User_3955,Merchant_92,419.28,Grocery,Purchase,Mobile - New,New York,1,0,35,Credit Card,0
TXN109646,User_3183,Merchant_1,60.62,Gas Station,Transfer,Mobile - New,Unknown/Foreign,20,0,41,Debit Card,0
TXN109647,User_1707,Merchant_546,87.59,Grocery,Withdrawal,Mobile - New,Miami,5,0,25,Credit Card,0
TXN109648,User_429,Merchant_314,3.52,Gambling,Deposit,Desktop - New,Houston,13,0,45,ACH,0
TXN109649,User_3012,Merchant_131,209.31,Electronics,Purchase,Desktop - New,Chicago,20,0,31,Wire Transfer,0
TXN109650,User_1852,Merchant_258,120.6,Jewelry,Transfer,Desktop - Known,New York,15,0,27,Debit Card,0
TXN109651,User_3188,Merchant_288,1052.63,Electronics,Purchase,Mobile - Known,Los Angeles,13,1,28,Debit Card,0
TXN109652,User_2841,Merchant_15,268.12,Grocery,Transfer,Desktop - Known,New York,20,0,26,Credit Card,0
TXN109653,User_415,Merchant_134,83.04,Gambling,Deposit,Desktop - Known,Miami,19,0,22,Debit Card,0
TXN109654,User_2773,Merchant_38,31.44,Grocery,Withdrawal,Desktop - Known,Chicago,2,0,50,Credit Card,0
TXN109655,User_2546,Merchant_397,40.55,Online Retail,Purchase,Mobile - Known,Los Angeles,11,0,25,Wire Transfer,0
TXN109656,User_354,Merchant_290,208.36,Grocery,Deposit,Mobile - New,Houston,15,0,58,ACH,0
TXN109657,User_3732,Merchant_529,70.18,Restaurant,Purchase,Desktop - Known,New York,6,0,39,Debit Card,0
TXN109658,User_3426,Merchant_566,479.71,Restaurant,Withdrawal,Mobile - New,Miami,23,0,45,Credit Card,0
TXN109659,User_442,Merchant_507,88.64,Grocery,Deposit,Mobile - Known,Unknown/Foreign,22,0,40,Credit Card,0
TXN109660,User_564,Merchant_624,78.28,Gas Station,Withdrawal,Desktop - Known,Houston,5,0,18,Debit Card,0
TXN109661,User_1634,Merchant_251,1025.36,Electronics,Purchase,Mobile - Known,Miami,3,0,30,Credit Card,0
TXN109662,User_2139,Merchant_774,104.58,Grocery,Withdrawal,Desktop - Known,Seattle,22,0,36,Credit Card,0
TXN109663,User_2005,Merchant_329,88.78,Restaurant,Withdrawal,ATM,Los Angeles,4,0,34,Credit Card,0
TXN109664,User_2005,Merchant_370,149.25,Grocery,Withdrawal,ATM,New York,18,0,36,Credit Card,0
TXN109665,User_3018,Merchant_38,216.3,Online Retail,Bill Payment,Mobile - Known,Los Angeles,18,0,18,Debit Card,0
TXN109666,User_2366,Merchant_686,40.74,Gas Station,Purchase,Desktop - New,Miami,17,0,76,Wire Transfer,0
TXN109667,User_3959,Merchant_118,2.42,Gambling,Transfer,Mobile - Known,Dallas,22,0,39,Debit Card,0
TXN109668,User_3999,Merchant_109,110.75,Gas Station,Transfer,Desktop - New,Chicago,23,0,47,ACH,0
TXN109669,User_3658,Merchant_636,37.52,Grocery,Transfer,Mobile - New,Unknown/Foreign,9,0,47,Debit Card,0
TXN109670,User_1056,Merchant_14,473.99,Grocery,Bill Payment,Desktop - Known,Los Angeles,9,0,81,Debit Card,0
TXN109671,User_1488,Merchant_64,328.52,Electronics,Purchase,Desktop - Known,Seattle,10,0,63,Credit Card,0
TXN109672,User_1185,Merchant_398,731.09,Grocery,Purchase,Mobile - Known,Unknown/Foreign,11,0,59,Cryptocurrency,0
TXN109673,User_1390,Merchant_498,35.1,Electronics,Purchase,Desktop - Known,Miami,4,0,49,Wire Transfer,0
TXN109674,User_3620,Merchant_341,179.83,Grocery,Purchase,Mobile - Known,New York,13,0,23,ACH,0
TXN109675,User_1594,Merchant_361,228.46,Gas Station,Purchase,Desktop - New,Miami,15,0,74,Wire Transfer,0
TXN109676,User_1088,Merchant_503,6.3,Jewelry,Purchase,Desktop - New,Los Angeles,17,0,63,Debit Card,0
TXN109677,User_899,Merchant_80,40.98,Grocery,Purchase,Desktop - Known,Seattle,18,0,31,Debit Card,0
TXN109678,User_2335,Merchant_373,156.38,Grocery,Purchase,Desktop - New,Unknown/Foreign,3,0,57,Cryptocurrency,1
TXN109679,User_2217,Merchant_767,262.66,Restaurant,Transfer,Mobile - Known,Miami,4,0,59,ACH,0
TXN109680,User_2340,Merchant_724,769.84,Online Retail,Bill Payment,Mobile - Known,Unknown/Foreign,15,0,54,Credit Card,0
